150.00000,-0.00002,0.00778,1.57119,1.02324
175.00000,0.00000,0.00790,1.56825,1.02312
200.00000,0.00001,0.00909,1.56536,1.02196
225.00000,0.00001,0.01038,1.56215,1.02071
250.00000,0.00001,0.01167,1.55909,1.01946
275.00000,0.00003,0.01296,1.55584,1.01820
300.00000,0.00004,0.01426,1.55244,1.01694
325.00000,0.00007,0.01557,1.54957,1.01566
350.00000,0.00010,0.01686,1.54662,1.01440
375.00000,0.00014,0.01815,1.54388,1.01314
400.00000,0.00017,0.01944,1.54069,1.01188
425.00000,0.00022,0.02075,1.53795,1.01060
450.00000,0.00026,0.02206,1.53513,1.00933
475.00000,0.00032,0.02337,1.53205,1.00804
500.00000,0.00036,0.02468,1.52903,1.00676
525.00000,0.00042,0.02597,1.52615,1.00549
550.00000,0.00048,0.02727,1.52321,1.00422
575.00000,0.00053,0.02857,1.52056,1.00295
600.00000,0.00059,0.02987,1.51785,1.00168
625.00000,0.00066,0.03117,1.51538,1.00040
650.00000,0.00074,0.03247,1.51269,0.99912
675.00000,0.00081,0.03377,1.51003,0.99784
700.00000,0.00089,0.03508,1.50760,0.99656
725.00000,0.00098,0.03638,1.50507,0.99528
750.00000,0.00106,0.03769,1.50271,0.99399
775.00000,0.00115,0.03899,1.50026,0.99271
800.00000,0.00125,0.04029,1.49779,0.99142
825.00000,0.00135,0.04159,1.49540,0.99014
850.00000,0.00144,0.04289,1.49300,0.98885
875.00000,0.00155,0.04420,1.49062,0.98757
900.00000,0.00166,0.04551,1.48819,0.98627
925.00000,0.00177,0.04681,1.48568,0.98498
950.00000,0.00188,0.04812,1.48323,0.98369
975.00000,0.00200,0.04942,1.48066,0.98240
1000.00000,0.00211,0.05073,1.47842,0.98110
1025.00000,0.00223,0.05204,1.47618,0.97980
1050.00000,0.00236,0.05335,1.47401,0.97851
1075.00000,0.00248,0.05466,1.47187,0.97721
1100.00000,0.00262,0.05597,1.46975,0.97591
1125.00000,0.00275,0.05727,1.46767,0.97461
1150.00000,0.00288,0.05858,1.46562,0.97331
1175.00000,0.00302,0.05989,1.46355,0.97201
1200.00000,0.00316,0.06120,1.46149,0.97071
1225.00000,0.00331,0.06251,1.45953,0.96941
1250.00000,0.00345,0.06382,1.45760,0.96810
1275.00000,0.00360,0.06513,1.45569,0.96680
1300.00000,0.00375,0.06644,1.45380,0.96549
1325.00000,0.00391,0.06775,1.45196,0.96419
1350.00000,0.00407,0.06906,1.45006,0.96288
1375.00000,0.00422,0.07037,1.44817,0.96157
1400.00000,0.00438,0.07168,1.44638,0.96026
1425.00000,0.00455,0.07299,1.44461,0.95895
1450.00000,0.00472,0.07430,1.44287,0.95764
1475.00000,0.00488,0.07561,1.44112,0.95634
1500.00000,0.00505,0.07692,1.43942,0.95503
1525.00000,0.00523,0.07823,1.43772,0.95372
1550.00000,0.00540,0.07954,1.43605,0.95240
1575.00000,0.00558,0.08085,1.43440,0.95109
1600.00000,0.00576,0.08216,1.43277,0.94978
1625.00000,0.00594,0.08347,1.43116,0.94847
1650.00000,0.00612,0.08477,1.42958,0.94716
1675.00000,0.00630,0.08608,1.42814,0.94586
1700.00000,0.00649,0.08738,1.42666,0.94455
1725.00000,0.00668,0.08869,1.42514,0.94323
1750.00000,0.00687,0.09000,1.42369,0.94192
1775.00000,0.00706,0.09131,1.42222,0.94060
1800.00000,0.00726,0.09263,1.42077,0.93928
1825.00000,0.00746,0.09394,1.41933,0.93797
1850.00000,0.00766,0.09525,1.41785,0.93665
1875.00000,0.00786,0.09656,1.41645,0.93533
1900.00000,0.00806,0.09787,1.41506,0.93401
1925.00000,0.00827,0.09918,1.41369,0.93270
1950.00000,0.00847,0.10049,1.41233,0.93138
1975.00000,0.00868,0.10180,1.41100,0.93006
2000.00000,0.00889,0.10311,1.40969,0.92874
2025.00000,0.00910,0.10442,1.40840,0.92742
2050.00000,0.00932,0.10573,1.40711,0.92610
2075.00000,0.00953,0.10703,1.40595,0.92478
2100.00000,0.00975,0.10834,1.40471,0.92346
2125.00000,0.00996,0.10965,1.40350,0.92213
2150.00000,0.01019,0.11096,1.40228,0.92081
2175.00000,0.01041,0.11227,1.40107,0.91949
2200.00000,0.01063,0.11358,1.39989,0.91817
2225.00000,0.01086,0.11489,1.39872,0.91684
2250.00000,0.01108,0.11620,1.39754,0.91552
2275.00000,0.01131,0.11751,1.39638,0.91420
2300.00000,0.01154,0.11882,1.39524,0.91287
2325.00000,0.01177,0.12013,1.39415,0.91155
2350.00000,0.01201,0.12144,1.39304,0.91022
2375.00000,0.01224,0.12275,1.39193,0.90890
2400.00000,0.01248,0.12406,1.39083,0.90757
2425.00000,0.01272,0.12537,1.38974,0.90625
2450.00000,0.01296,0.12668,1.38865,0.90492
2475.00000,0.01319,0.12798,1.38758,0.90360
2500.00000,0.01344,0.12929,1.38655,0.90227
2525.00000,0.01368,0.13060,1.38552,0.90094
2550.00000,0.01393,0.13191,1.38451,0.89962
2575.00000,0.01417,0.13322,1.38350,0.89829
2600.00000,0.01442,0.13453,1.38250,0.89696
2625.00000,0.01466,0.13583,1.38153,0.89564
2650.00000,0.01491,0.13714,1.38054,0.89431
2675.00000,0.01516,0.13845,1.37959,0.89298
2700.00000,0.01542,0.13976,1.37865,0.89165
2725.00000,0.01567,0.14107,1.37771,0.89032
2750.00000,0.01593,0.14238,1.37678,0.88899
2775.00000,0.01618,0.14368,1.37585,0.88767
2800.00000,0.01644,0.14499,1.37498,0.88634
2825.00000,0.01670,0.14630,1.37408,0.88501
2850.00000,0.01696,0.14761,1.37320,0.88368
2875.00000,0.01722,0.14891,1.37232,0.88235
2900.00000,0.01748,0.15022,1.37146,0.88102
2925.00000,0.01775,0.15153,1.37059,0.87969
2950.00000,0.01801,0.15283,1.36978,0.87836
2975.00000,0.01828,0.15414,1.36893,0.87702
3000.00000,0.01854,0.15545,1.36797,0.87569
3025.00000,0.01881,0.15675,1.36676,0.87437
3050.00000,0.01909,0.15805,1.36571,0.87304
3075.00000,0.01936,0.15936,1.36451,0.87171
3100.00000,0.01963,0.16066,1.36347,0.87038
3125.00000,0.01991,0.16196,1.36232,0.86905
3150.00000,0.02019,0.16327,1.36132,0.86772
3175.00000,0.02046,0.16457,1.36018,0.86639
3200.00000,0.02074,0.16587,1.35945,0.86506
3225.00000,0.02102,0.16718,1.35837,0.86373
3250.00000,0.02130,0.16848,1.35743,0.86239
3275.00000,0.02159,0.16979,1.35637,0.86106
3300.00000,0.02187,0.17110,1.35544,0.85972
3325.00000,0.02216,0.17240,1.35440,0.85839
3350.00000,0.02244,0.17371,1.35350,0.85705
3375.00000,0.02273,0.17501,1.35246,0.85572
3400.00000,0.02302,0.17632,1.35157,0.85438
3425.00000,0.02331,0.17763,1.35055,0.85305
3450.00000,0.02361,0.17893,1.34968,0.85171
3475.00000,0.02390,0.18023,1.34869,0.85037
3500.00000,0.02419,0.18154,1.34783,0.84904
3525.00000,0.02449,0.18284,1.34713,0.84770
3550.00000,0.02478,0.18415,1.34644,0.84637
3575.00000,0.02508,0.18545,1.34552,0.84503
3600.00000,0.02538,0.18676,1.34475,0.84369
3625.00000,0.02568,0.18806,1.34386,0.84236
3650.00000,0.02598,0.18936,1.34311,0.84102
3675.00000,0.02628,0.19067,1.34258,0.83969
3700.00000,0.02658,0.19197,1.34206,0.83835
3725.00000,0.02688,0.19327,1.34153,0.83701
3750.00000,0.02719,0.19458,1.34102,0.83567
3775.00000,0.02749,0.19588,1.34051,0.83434
3800.00000,0.02780,0.19719,1.33998,0.83300
3825.00000,0.02810,0.19849,1.33951,0.83166
3850.00000,0.02810,0.19849,1.33902,0.83166
3875.00000,0.02871,0.20109,1.33852,0.82899
3900.00000,0.02902,0.20240,1.33804,0.82765
3925.00000,0.02932,0.20370,1.33756,0.82631
3950.00000,0.02963,0.20500,1.33716,0.82498
3975.00000,0.02994,0.20631,1.33670,0.82364
4000.00000,0.03025,0.20761,1.33623,0.82230
4025.00000,0.03056,0.20891,1.33577,0.82096
4050.00000,0.03087,0.21022,1.33532,0.81962
4075.00000,0.03118,0.21152,1.33487,0.81828
4100.00000,0.03149,0.21282,1.33443,0.81694
4125.00000,0.03180,0.21412,1.33406,0.81561
4150.00000,0.03211,0.21543,1.33364,0.81427
4175.00000,0.03243,0.21673,1.33321,0.81293
4200.00000,0.03274,0.21803,1.33279,0.81159
4225.00000,0.03306,0.21933,1.33238,0.81025
4250.00000,0.03337,0.22064,1.33195,0.80891
4275.00000,0.03369,0.22194,1.33158,0.80757
4300.00000,0.03400,0.22324,1.33115,0.80623
4325.00000,0.03400,0.22324,1.33055,0.80623
4350.00000,0.03464,0.22584,1.32974,0.80356
4375.00000,0.03495,0.22713,1.32876,0.80223
4400.00000,0.03527,0.22842,1.32739,0.80091
4425.00000,0.03559,0.22970,1.32600,0.79958
4450.00000,0.03591,0.23099,1.32444,0.79826
4475.00000,0.03623,0.23227,1.32272,0.79694
4500.00000,0.03655,0.23354,1.32082,0.79562
4525.00000,0.03688,0.23482,1.31875,0.79431
4550.00000,0.03720,0.23609,1.31651,0.79299
4575.00000,0.03753,0.23736,1.31418,0.79169
4600.00000,0.03786,0.23862,1.31161,0.79038
4625.00000,0.03820,0.23989,1.30890,0.78907
4650.00000,0.03854,0.24114,1.30588,0.78777
4675.00000,0.03888,0.24240,1.30244,0.78647
4700.00000,0.03922,0.24365,1.29902,0.78517
4725.00000,0.03957,0.24491,1.29534,0.78387
4750.00000,0.03993,0.24616,1.29187,0.78256
4775.00000,0.04028,0.24741,1.28803,0.78127
4800.00000,0.04063,0.24865,1.28431,0.77997
4825.00000,0.04100,0.24990,1.28034,0.77867
4850.00000,0.04137,0.25113,1.27638,0.77739
4875.00000,0.04174,0.25236,1.27235,0.77611
4900.00000,0.04211,0.25358,1.26829,0.77483
4925.00000,0.04250,0.25479,1.26394,0.77356
4950.00000,0.04288,0.25600,1.25943,0.77229
4975.00000,0.04327,0.25721,1.25499,0.77102
5000.00000,0.04366,0.25841,1.25054,0.76976
5025.00000,0.04406,0.25962,1.24598,0.76849
5050.00000,0.04446,0.26081,1.24101,0.76723
5075.00000,0.04487,0.26201,1.23595,0.76597
5100.00000,0.04528,0.26319,1.23097,0.76472
5125.00000,0.04570,0.26437,1.22599,0.76347
5150.00000,0.04613,0.26555,1.22092,0.76222
5175.00000,0.04656,0.26673,1.21563,0.76097
5200.00000,0.04699,0.26790,1.21023,0.75973
5225.00000,0.04743,0.26906,1.20471,0.75850
5250.00000,0.04787,0.27021,1.19938,0.75726
5275.00000,0.04831,0.27137,1.19384,0.75603
5300.00000,0.04877,0.27251,1.18807,0.75481
5325.00000,0.04922,0.27365,1.18239,0.75359
5350.00000,0.04968,0.27478,1.17660,0.75237
5375.00000,0.05015,0.27591,1.17103,0.75116
5400.00000,0.05062,0.27704,1.16569,0.74995
5425.00000,0.05110,0.27816,1.15998,0.74875
5450.00000,0.05158,0.27927,1.15432,0.74754
5475.00000,0.05206,0.28038,1.14859,0.74635
5500.00000,0.05256,0.28148,1.14332,0.74515
5525.00000,0.05305,0.28257,1.13758,0.74397
5550.00000,0.05356,0.28366,1.13213,0.74279
5575.00000,0.05406,0.28474,1.12661,0.74161
5600.00000,0.05458,0.28582,1.12093,0.74044
5625.00000,0.05510,0.28689,1.11527,0.73926
5650.00000,0.05563,0.28796,1.10961,0.73809
5675.00000,0.05615,0.28903,1.10372,0.73692
5700.00000,0.05669,0.29009,1.09791,0.73576
5725.00000,0.05722,0.29114,1.09233,0.73461
5750.00000,0.05776,0.29219,1.08654,0.73345
5775.00000,0.05830,0.29323,1.08060,0.73230
5800.00000,0.05886,0.29427,1.07509,0.73116
5825.00000,0.05941,0.29531,1.06958,0.73001
5850.00000,0.05997,0.29634,1.06438,0.72887
5875.00000,0.06054,0.29736,1.05899,0.72774
5900.00000,0.06111,0.29838,1.05357,0.72660
5925.00000,0.06169,0.29938,1.04814,0.72548
5950.00000,0.06226,0.30039,1.04289,0.72436
5975.00000,0.06284,0.30140,1.03782,0.72324
6000.00000,0.06343,0.30239,1.03265,0.72213
6025.00000,0.06402,0.30338,1.02773,0.72101
6050.00000,0.06461,0.30437,1.02253,0.71991
6075.00000,0.06520,0.30536,1.01765,0.71881
6100.00000,0.06580,0.30633,1.01260,0.71771
6125.00000,0.06640,0.30730,1.00802,0.71662
6150.00000,0.06701,0.30827,1.00336,0.71553
6175.00000,0.06762,0.30923,0.99891,0.71444
6200.00000,0.06823,0.31019,0.99422,0.71336
6225.00000,0.06885,0.31114,0.98942,0.71228
6250.00000,0.06946,0.31208,0.98473,0.71121
6275.00000,0.07008,0.31303,0.98025,0.71014
6300.00000,0.07070,0.31397,0.97575,0.70907
6325.00000,0.07132,0.31491,0.97155,0.70800
6350.00000,0.07195,0.31584,0.96742,0.70695
6375.00000,0.07258,0.31676,0.96327,0.70590
6400.00000,0.07322,0.31769,0.95915,0.70484
6425.00000,0.07385,0.31860,0.95514,0.70380
6450.00000,0.07448,0.31950,0.95107,0.70277
6475.00000,0.07512,0.32042,0.94710,0.70172
6500.00000,0.07576,0.32132,0.94318,0.70069
6525.00000,0.07641,0.32221,0.93944,0.69966
6550.00000,0.07705,0.32312,0.93574,0.69863
6575.00000,0.07770,0.32401,0.93198,0.69760
6600.00000,0.07835,0.32490,0.92834,0.69658
6625.00000,0.07900,0.32577,0.92484,0.69557
6650.00000,0.07966,0.32665,0.92146,0.69456
6675.00000,0.08032,0.32752,0.91807,0.69356
6700.00000,0.08097,0.32839,0.91497,0.69256
6725.00000,0.08163,0.32924,0.91162,0.69157
6750.00000,0.08229,0.33010,0.90843,0.69057
6775.00000,0.08296,0.33095,0.90541,0.68959
6800.00000,0.08362,0.33181,0.90231,0.68860
6825.00000,0.08428,0.33265,0.89919,0.68761
6850.00000,0.08495,0.33350,0.89626,0.68663
6875.00000,0.08561,0.33435,0.89329,0.68565
6900.00000,0.08628,0.33518,0.89065,0.68468
6925.00000,0.08693,0.33601,0.88773,0.68372
6950.00000,0.08761,0.33684,0.88516,0.68276
6975.00000,0.08827,0.33767,0.88252,0.68179
7000.00000,0.08894,0.33848,0.87999,0.68084
7025.00000,0.08961,0.33931,0.87740,0.67988
7050.00000,0.09029,0.34010,0.87507,0.67895
7075.00000,0.09096,0.34093,0.87261,0.67799
7100.00000,0.09163,0.34174,0.87025,0.67705
7125.00000,0.09230,0.34254,0.86796,0.67611
7150.00000,0.09298,0.34333,0.86574,0.67518
7175.00000,0.09365,0.34413,0.86345,0.67424
7200.00000,0.09432,0.34493,0.86134,0.67332
7225.00000,0.09500,0.34572,0.85932,0.67239
7250.00000,0.09567,0.34651,0.85728,0.67147
7275.00000,0.09635,0.34729,0.85533,0.67055
7300.00000,0.09703,0.34806,0.85343,0.66965
7325.00000,0.09772,0.34884,0.85150,0.66873
7350.00000,0.09839,0.34962,0.84941,0.66781
7375.00000,0.09907,0.35040,0.84741,0.66690
7400.00000,0.09974,0.35117,0.84565,0.66600
7425.00000,0.10042,0.35194,0.84404,0.66510
7450.00000,0.10109,0.35271,0.84226,0.66420
7475.00000,0.10176,0.35347,0.84073,0.66331
7500.00000,0.10244,0.35422,0.83900,0.66242
7525.00000,0.10311,0.35497,0.83718,0.66154
7550.00000,0.10379,0.35572,0.83549,0.66066
7575.00000,0.10447,0.35647,0.83387,0.65978
7600.00000,0.10514,0.35722,0.83235,0.65890
7625.00000,0.10582,0.35796,0.83081,0.65803
7650.00000,0.10650,0.35870,0.82928,0.65716
7675.00000,0.10717,0.35944,0.82777,0.65629
7700.00000,0.10784,0.36016,0.82637,0.65544
7725.00000,0.10851,0.36089,0.82516,0.65458
7750.00000,0.10918,0.36162,0.82379,0.65373
7775.00000,0.10985,0.36235,0.82237,0.65287
7800.00000,0.11052,0.36308,0.82088,0.65201
7825.00000,0.11120,0.36381,0.81919,0.65116
7850.00000,0.11188,0.36453,0.81743,0.65031
7875.00000,0.11255,0.36525,0.81578,0.64946
7900.00000,0.11323,0.36597,0.81403,0.64862
7925.00000,0.11390,0.36669,0.81240,0.64777
7950.00000,0.11457,0.36742,0.81042,0.64692
7975.00000,0.11525,0.36813,0.80839,0.64608
8000.00000,0.11593,0.36885,0.80628,0.64523
8025.00000,0.11662,0.36956,0.80449,0.64439
8050.00000,0.11744,0.37039,0.81556,0.64341
8075.00000,0.11823,0.37125,0.82650,0.64241
8100.00000,0.11902,0.37212,0.83708,0.64140
8125.00000,0.11979,0.37300,0.84786,0.64037
8150.00000,0.12045,0.37372,0.84583,0.63954
8175.00000,0.12109,0.37445,0.84238,0.63870
8200.00000,0.12173,0.37518,0.83860,0.63786
8225.00000,0.12237,0.37589,0.83495,0.63702
8250.00000,0.12302,0.37660,0.83108,0.63620
8275.00000,0.12302,0.37660,0.82730,0.63620
8300.00000,0.12447,0.37818,0.83834,0.63436
8325.00000,0.12524,0.37906,0.84930,0.63335
8350.00000,0.12601,0.37995,0.86015,0.63233
8375.00000,0.12675,0.38086,0.87100,0.63129
8400.00000,0.12735,0.38160,0.86662,0.63044
8425.00000,0.12796,0.38233,0.86075,0.62961
8450.00000,0.12858,0.38306,0.85506,0.62878
8475.00000,0.12919,0.38377,0.84948,0.62796
8500.00000,0.12981,0.38448,0.84406,0.62714
8525.00000,0.13058,0.38538,0.85492,0.62612
8550.00000,0.13135,0.38627,0.86556,0.62510
8575.00000,0.13210,0.38718,0.87659,0.62406
8600.00000,0.13285,0.38810,0.88691,0.62302
8625.00000,0.13359,0.38903,0.89696,0.62196
8650.00000,0.13418,0.38975,0.89063,0.62114
8675.00000,0.13477,0.39048,0.88266,0.62031
8700.00000,0.13537,0.39121,0.87462,0.61949
8725.00000,0.13598,0.39193,0.86670,0.61867
8750.00000,0.13658,0.39264,0.85935,0.61786
8775.00000,0.13735,0.39351,0.86956,0.61687
8800.00000,0.13810,0.39441,0.88038,0.61584
8825.00000,0.13885,0.39533,0.89125,0.61480
8850.00000,0.13958,0.39625,0.90126,0.61376
8875.00000,0.14031,0.39719,0.91121,0.61271
8900.00000,0.14103,0.39815,0.92107,0.61164
8925.00000,0.14165,0.39887,0.91436,0.61081
8950.00000,0.14221,0.39960,0.90481,0.61000
8975.00000,0.14278,0.40031,0.89472,0.60920
9000.00000,0.14335,0.40102,0.88524,0.60840
9025.00000,0.14407,0.40197,0.89527,0.60734
9050.00000,0.14481,0.40290,0.90556,0.60629
9075.00000,0.14553,0.40384,0.91572,0.60525
9100.00000,0.14625,0.40479,0.92551,0.60418
9125.00000,0.14697,0.40576,0.93484,0.60311
9150.00000,0.14768,0.40673,0.94370,0.60203
9175.00000,0.14838,0.40772,0.95231,0.60093
9200.00000,0.14892,0.40842,0.94202,0.60015
9225.00000,0.14945,0.40915,0.92969,0.59934
9250.00000,0.14999,0.40989,0.91701,0.59853
9275.00000,0.15052,0.41061,0.90522,0.59773
9300.00000,0.15123,0.41155,0.91380,0.59668
9325.00000,0.15196,0.41249,0.92384,0.59564
9350.00000,0.15266,0.41343,0.93358,0.59459
9375.00000,0.15336,0.41441,0.94267,0.59351
9400.00000,0.15407,0.41539,0.95169,0.59243
9425.00000,0.15476,0.41638,0.96042,0.59133
9450.00000,0.15545,0.41739,0.96880,0.59023
9475.00000,0.15612,0.41840,0.97727,0.58913
9500.00000,0.15679,0.41943,0.98510,0.58801
9525.00000,0.15745,0.42046,0.99266,0.58689
9550.00000,0.15812,0.42149,1.00033,0.58576
9575.00000,0.15867,0.42231,0.98892,0.58487
9600.00000,0.15916,0.42305,0.97296,0.58406
9625.00000,0.15967,0.42378,0.95698,0.58326
9650.00000,0.16036,0.42478,0.96496,0.58216
9675.00000,0.16104,0.42578,0.97353,0.58107
9700.00000,0.16171,0.42679,0.98181,0.57997
