350.00000,-0.00004,0.01812,1.57148,1.01322
375.00000,-0.00004,0.01941,1.57139,1.01197
400.00000,-0.00002,0.01950,1.57364,1.01188
425.00000,-0.00020,0.02235,1.45149,1.00915
450.00000,0.00036,0.02582,1.41954,1.00566
475.00000,0.00099,0.02975,1.39962,1.00169
500.00000,0.00169,0.03355,1.38102,0.99784
525.00000,0.00240,0.03723,1.37397,0.99409
550.00000,0.00312,0.04078,1.36893,0.99048
575.00000,0.00384,0.04426,1.36413,0.98693
600.00000,0.00457,0.04771,1.36017,0.98341
625.00000,0.00530,0.05114,1.35672,0.97990
650.00000,0.00605,0.05457,1.35394,0.97639
675.00000,0.00683,0.05810,1.35135,0.97278
700.00000,0.00762,0.06162,1.34497,0.96918
725.00000,0.00844,0.06513,1.33794,0.96557
750.00000,0.00928,0.06863,1.33161,0.96197
775.00000,0.01015,0.07215,1.32618,0.95835
800.00000,0.01104,0.07567,1.32138,0.95472
825.00000,0.01193,0.07917,1.31719,0.95110
850.00000,0.01284,0.08267,1.31353,0.94749
875.00000,0.01377,0.08616,1.31059,0.94388
900.00000,0.01470,0.08965,1.30798,0.94026
925.00000,0.01563,0.09314,1.30588,0.93666
950.00000,0.01655,0.09651,1.30422,0.93316
975.00000,0.01747,0.09987,1.30327,0.92968
1000.00000,0.01839,0.10324,1.30306,0.92619
1025.00000,0.01931,0.10660,1.30320,0.92270
1050.00000,0.02026,0.11007,1.30381,0.91910
1075.00000,0.02120,0.11355,1.29739,0.91550
1100.00000,0.02217,0.11700,1.29011,0.91192
1125.00000,0.02319,0.12046,1.28286,0.90832
1150.00000,0.02423,0.12393,1.27663,0.90470
1175.00000,0.02529,0.12740,1.27104,0.90107
1200.00000,0.02637,0.13085,1.26585,0.89745
1225.00000,0.02746,0.13430,1.26102,0.89385
1250.00000,0.02857,0.13775,1.25708,0.89023
1275.00000,0.02969,0.14119,1.25352,0.88662
1300.00000,0.03081,0.14462,1.25033,0.88302
1325.00000,0.03195,0.14804,1.24734,0.87942
1350.00000,0.03311,0.15146,1.24484,0.87582
1375.00000,0.03426,0.15488,1.24282,0.87223
1400.00000,0.03543,0.15828,1.24143,0.86864
1425.00000,0.03660,0.16171,1.23101,0.86503
1450.00000,0.03782,0.16510,1.21965,0.86144
1475.00000,0.03908,0.16850,1.20872,0.85783
1500.00000,0.04039,0.17192,1.19841,0.85420
1525.00000,0.04173,0.17532,1.18929,0.85057
1550.00000,0.04310,0.17870,1.18034,0.84696
1575.00000,0.04449,0.18206,1.17210,0.84336
1600.00000,0.04592,0.18542,1.16398,0.83976
1625.00000,0.04735,0.18877,1.15698,0.83616
1650.00000,0.04882,0.19211,1.15019,0.83256
1675.00000,0.05030,0.19542,1.14438,0.82900
1700.00000,0.05180,0.19872,1.13881,0.82543
1725.00000,0.05333,0.20202,1.13380,0.82186
1750.00000,0.05485,0.20530,1.13311,0.81831
