3650.00000,0.24217,0.34485,0.89995
3675.00000,0.24423,0.34747,0.90376
3700.00000,0.24629,0.35011,0.90761
3725.00000,0.24834,0.35274,0.91057
3750.00000,0.24956,0.35437,0.91600
3775.00000,0.25073,0.35588,0.91462
3800.00000,0.25190,0.35741,0.91238
3825.00000,0.25241,0.35813,0.91012
3850.00000,0.25292,0.35884,0.88309
3875.00000,0.25346,0.35952,0.85490
3900.00000,0.25403,0.36018,0.82793
3925.00000,0.25480,0.36099,0.80110
3950.00000,0.25558,0.36176,0.77598
3975.00000,0.25634,0.36247,0.75177
4000.00000,0.25740,0.36345,0.72865
4025.00000,0.25850,0.36440,0.70602
4050.00000,0.25961,0.36531,0.68398
4075.00000,0.26074,0.36621,0.66269
4100.00000,0.26226,0.36739,0.64388
4125.00000,0.26381,0.36852,0.62429
4150.00000,0.26538,0.36964,0.60559
4175.00000,0.26698,0.37073,0.58785
4200.00000,0.26903,0.37208,0.57070
4225.00000,0.27110,0.37338,0.55435
4250.00000,0.27319,0.37464,0.53932
4275.00000,0.27530,0.37587,0.52531
4300.00000,0.27740,0.37709,0.51160
4325.00000,0.27955,0.37830,0.49836
4350.00000,0.28156,0.37937,0.48606
4375.00000,0.28358,0.38043,0.47457
4400.00000,0.28564,0.38146,0.46308
4425.00000,0.28767,0.38246,0.45294
4450.00000,0.28972,0.38346,0.44297
4475.00000,0.29177,0.38443,0.43384
4500.00000,0.29382,0.38537,0.42512
4525.00000,0.29572,0.38623,0.41707
4550.00000,0.29762,0.38708,0.40956
4575.00000,0.29953,0.38790,0.40256
4600.00000,0.30146,0.38871,0.39600
4625.00000,0.30337,0.38953,0.39000
4650.00000,0.30401,0.38978,0.38582
4675.00000,0.30460,0.38993,0.44799
4700.00000,0.30509,0.39019,0.51460
4725.00000,0.30578,0.39057,0.58064
4750.00000,0.30645,0.39106,0.64581
4775.00000,0.30744,0.39187,0.70724
4800.00000,0.30819,0.39254,0.76696
4825.00000,0.30865,0.39298,0.82412
4850.00000,0.30904,0.39344,0.87922
4875.00000,0.30937,0.39389,0.93142
4900.00000,0.30972,0.39433,0.98139
4925.00000,0.31000,0.39481,1.02687
4950.00000,0.31028,0.39531,1.06993
4975.00000,0.31055,0.39581,1.11112
5000.00000,0.31081,0.39633,1.15029
5025.00000,0.31103,0.39686,1.18785
5050.00000,0.31123,0.39742,1.22361
5075.00000,0.31142,0.39798,1.25791
5100.00000,0.31170,0.39886,1.29085
5125.00000,0.31194,0.39978,1.32191
5150.00000,0.31216,0.40069,1.35152
5175.00000,0.31250,0.40221,1.38055
5200.00000,0.31262,0.40290,1.40891
5225.00000,0.31272,0.40350,1.44353
5250.00000,0.31280,0.40409,1.47756
5275.00000,0.31284,0.40468,1.51031
5300.00000,0.31287,0.40528,1.54127
5325.00000,0.31288,0.40620,1.57050
5350.00000,0.31288,0.40715,1.59889
5375.00000,0.31284,0.40810,1.62550
5400.00000,0.31275,0.40948,1.64962
5425.00000,0.31262,0.41089,1.67371
5450.00000,0.31246,0.41230,1.69639
5475.00000,0.31220,0.41409,1.71796
5500.00000,0.31188,0.41597,1.73822
5525.00000,0.31153,0.41785,1.75730
5550.00000,0.31118,0.41972,1.77655
5575.00000,0.31071,0.42185,1.79485
5600.00000,0.31021,0.42401,1.81083
5625.00000,0.30966,0.42617,1.82529
5650.00000,0.30904,0.42836,1.83843
5675.00000,0.30843,0.43053,1.85105
5700.00000,0.30778,0.43269,1.86219
5725.00000,0.30713,0.43483,1.87262
5750.00000,0.30643,0.43698,1.88249
5775.00000,0.30572,0.43913,1.89153
5800.00000,0.30499,0.44128,1.90003
5825.00000,0.30425,0.44342,1.90780
5850.00000,0.30348,0.44555,1.91494
5875.00000,0.30270,0.44769,1.92102
5900.00000,0.30191,0.44984,1.92634
5925.00000,0.30125,0.45157,1.93083
5950.00000,0.30060,0.45328,1.93523
5975.00000,0.29968,0.45565,1.93978
6000.00000,0.29876,0.45805,1.95275
6025.00000,0.29809,0.45956,1.96262
6050.00000,0.29750,0.46100,1.96770
6075.00000,0.29687,0.46246,1.97170
6100.00000,0.29625,0.46392,1.97512
6125.00000,0.29563,0.46537,1.97793
6150.00000,0.29499,0.46683,1.98059
6175.00000,0.29435,0.46829,1.98279
6200.00000,0.29371,0.46975,1.98442
6225.00000,0.29307,0.47121,1.98558
6250.00000,0.29242,0.47267,1.98624
6275.00000,0.29177,0.47414,1.98672
6300.00000,0.29112,0.47560,1.98666
6325.00000,0.29047,0.47705,1.98634
6350.00000,0.28983,0.47852,1.98579
6375.00000,0.28918,0.47998,1.98507
6400.00000,0.28853,0.48145,1.98384
6425.00000,0.28853,0.48145,1.98241
6450.00000,0.28724,0.48438,1.98079
6475.00000,0.28661,0.48586,1.97911
6500.00000,0.28596,0.48733,1.97735
6525.00000,0.28533,0.48880,1.97562
6550.00000,0.28470,0.49028,1.97355
6575.00000,0.28406,0.49176,1.97125
6600.00000,0.28343,0.49324,1.96873
6625.00000,0.28281,0.49472,1.96605
6650.00000,0.28219,0.49620,1.96324
6675.00000,0.28159,0.49769,1.96028
6700.00000,0.28098,0.49918,1.95717
6725.00000,0.28098,0.49918,1.95390
6750.00000,0.27976,0.50216,1.95051
6775.00000,0.27917,0.50366,1.94728
6800.00000,0.27802,0.50647,1.94104
6825.00000,0.27684,0.50951,1.94252
6850.00000,0.27567,0.51252,1.94468
6875.00000,0.27448,0.51552,1.94673
6900.00000,0.27328,0.51850,1.94838
6925.00000,0.27208,0.52149,1.95004
6950.00000,0.27089,0.52447,1.95126
6975.00000,0.26969,0.52746,1.95233
7000.00000,0.26850,0.53044,1.95314
7025.00000,0.26729,0.53343,1.95388
7050.00000,0.26609,0.53640,1.95473
7075.00000,0.26488,0.53939,1.95528
7100.00000,0.26367,0.54238,1.95583
7125.00000,0.26246,0.54538,1.95589
7150.00000,0.26125,0.54836,1.95593
7175.00000,0.26004,0.55135,1.95574
7200.00000,0.25882,0.55433,1.95539
7225.00000,0.25747,0.55765,1.95483
7250.00000,0.25611,0.56095,1.95903
7275.00000,0.25474,0.56427,1.96371
7300.00000,0.25337,0.56755,1.96828
7325.00000,0.25198,0.57083,1.97270
7350.00000,0.25058,0.57410,1.97673
7375.00000,0.24916,0.57737,1.98037
7400.00000,0.24773,0.58064,1.98394
7425.00000,0.24641,0.58365,1.98707
7450.00000,0.24511,0.58665,1.98079
7475.00000,0.24380,0.58968,1.97274
7500.00000,0.24251,0.59273,1.96484
7525.00000,0.24125,0.59582,1.95734
7550.00000,0.23998,0.59891,1.94986
7575.00000,0.23877,0.60202,1.94270
7600.00000,0.23756,0.60513,1.93569
7625.00000,0.23628,0.60854,1.92929
7650.00000,0.23497,0.61191,1.93809
7675.00000,0.23366,0.61525,1.94772
7700.00000,0.23232,0.61857,1.95695
7725.00000,0.23098,0.62184,1.96577
7750.00000,0.22958,0.62508,1.97419
7775.00000,0.22817,0.62833,1.98203
7800.00000,0.22674,0.63156,1.98958
7825.00000,0.22527,0.63478,1.99664
7850.00000,0.22527,0.63478,2.00353
7875.00000,0.22228,0.64121,2.01016
7900.00000,0.22076,0.64440,2.01651
7925.00000,0.21922,0.64759,2.02226
7950.00000,0.21765,0.65077,2.02830
7975.00000,0.21607,0.65396,2.03345
8000.00000,0.21472,0.65661,2.03838
8025.00000,0.21342,0.65918,2.04015
8050.00000,0.21211,0.66175,2.04194
8075.00000,0.21079,0.66434,2.04345
8100.00000,0.20946,0.66692,2.04485
8125.00000,0.20813,0.66950,2.04611
8150.00000,0.20680,0.67208,2.04726
8175.00000,0.20546,0.67467,2.04821
8200.00000,0.20412,0.67726,2.04913
8225.00000,0.20278,0.67984,2.05026
8250.00000,0.20144,0.68243,2.05087
8275.00000,0.20009,0.68501,2.05150
8300.00000,0.19875,0.68759,2.05218
8325.00000,0.19740,0.69016,2.05265
8350.00000,0.19602,0.69280,2.05315
8375.00000,0.19463,0.69545,2.05333
8400.00000,0.19324,0.69809,2.05392
8425.00000,0.19185,0.70074,2.05398
8450.00000,0.19046,0.70340,2.05404
8475.00000,0.18930,0.70558,2.05431
8500.00000,0.18817,0.70772,2.05427
8525.00000,0.18704,0.70987,2.05404
8550.00000,0.18704,0.70987,2.05366
8575.00000,0.18478,0.71416,2.05301
8600.00000,0.18366,0.71630,2.05272
8625.00000,0.18253,0.71846,2.05181
8650.00000,0.18140,0.72062,2.05132
8675.00000,0.18027,0.72277,2.05069
8700.00000,0.17915,0.72492,2.05001
8725.00000,0.17803,0.72708,2.04923
8750.00000,0.17689,0.72925,2.04868
8775.00000,0.17577,0.73141,2.04817
8800.00000,0.17465,0.73357,2.04757
8825.00000,0.17354,0.73572,2.04715
8850.00000,0.17242,0.73787,2.04627
8875.00000,0.17131,0.74004,2.04535
8900.00000,0.17020,0.74220,2.04447
8925.00000,0.16909,0.74436,2.04359
8950.00000,0.16798,0.74653,2.04271
8975.00000,0.16688,0.74868,2.04194
9000.00000,0.16577,0.75085,2.04112
9025.00000,0.16466,0.75302,2.04007
9050.00000,0.16393,0.75452,2.03840
9075.00000,0.16316,0.75585,2.08663
9100.00000,0.16235,0.75716,2.13625
9125.00000,0.16150,0.75836,2.18402
9150.00000,0.16050,0.75968,2.22992
9175.00000,0.16050,0.75968,2.27452
9200.00000,0.15784,0.76275,2.31711
9225.00000,0.15610,0.76456,2.35805
9250.00000,0.15427,0.76629,2.39671
9275.00000,0.15219,0.76812,2.43421
9300.00000,0.15005,0.76988,2.47055
9325.00000,0.14785,0.77155,2.50505
9350.00000,0.14535,0.77333,2.53686
9375.00000,0.14255,0.77519,2.56878
9400.00000,0.13970,0.77697,2.59457
9425.00000,0.13677,0.77868,2.61753
9450.00000,0.13380,0.78035,2.63922
9475.00000,0.13078,0.78195,2.65985
9500.00000,0.12770,0.78350,2.67953
9525.00000,0.12458,0.78500,2.69866
9550.00000,0.12144,0.78645,2.71592
9575.00000,0.11828,0.78784,2.73231
9600.00000,0.11509,0.78919,2.74777
9625.00000,0.11187,0.79050,2.76203
9650.00000,0.10862,0.79177,2.77573
9675.00000,0.10535,0.79300,2.78844
9700.00000,0.10205,0.79418,2.80064
9725.00000,0.09875,0.79532,2.81188
9750.00000,0.09875,0.79532,2.82174
9775.00000,0.09208,0.79752,2.83153
9800.00000,0.08872,0.79859,2.83793
9825.00000,0.08536,0.79963,2.84340
9850.00000,0.08197,0.80064,2.84812
9875.00000,0.07858,0.80166,2.85249
9900.00000,0.07517,0.80267,2.85637
9925.00000,0.07177,0.80365,2.86432
9950.00000,0.06835,0.80460,2.87247
9975.00000,0.06493,0.80552,2.88014
10000.00000,0.06151,0.80642,2.88715
10025.00000,0.05808,0.80730,2.89389
