100.00000,-0.00001,0.00518,1.57118
125.00000,-0.00002,0.00648,1.57117
150.00000,0.00013,0.00872,1.48952
175.00000,0.00056,0.01135,1.49654
200.00000,0.00074,0.01354,1.51943
225.00000,0.00083,0.01526,1.55803
250.00000,0.00081,0.01662,1.60475
275.00000,0.00075,0.01750,1.65507
300.00000,0.00067,0.01845,1.70465
325.00000,0.00057,0.01927,1.75753
350.00000,0.00025,0.02063,1.80839
375.00000,-0.00021,0.02234,1.85746
400.00000,-0.00070,0.02380,1.90832
425.00000,-0.00178,0.02661,1.96116
450.00000,-0.00309,0.02963,2.00112
475.00000,-0.00456,0.03266,2.03771
500.00000,-0.00614,0.03566,2.07114
525.00000,-0.00782,0.03862,2.10492
550.00000,-0.00961,0.04158,2.13780
575.00000,-0.01151,0.04445,2.16943
600.00000,-0.01351,0.04729,2.19910
625.00000,-0.01558,0.05006,2.22728
650.00000,-0.01773,0.05277,2.25394
675.00000,-0.01995,0.05544,2.27927
700.00000,-0.02224,0.05804,2.29901
725.00000,-0.02456,0.06061,2.31557
750.00000,-0.02695,0.06316,2.33184
775.00000,-0.02938,0.06568,2.34675
800.00000,-0.03185,0.06816,2.36040
825.00000,-0.03436,0.07060,2.37290
850.00000,-0.03689,0.07303,2.38479
875.00000,-0.03947,0.07544,2.39593
900.00000,-0.04208,0.07781,2.40623
925.00000,-0.04471,0.08018,2.41624
950.00000,-0.04736,0.08251,2.42532
975.00000,-0.05004,0.08482,2.43375
1000.00000,-0.05274,0.08711,2.44187
1025.00000,-0.05529,0.08925,2.44836
1050.00000,-0.05786,0.09136,2.45455
1075.00000,-0.06041,0.09343,2.46028
1100.00000,-0.06297,0.09549,2.47078
1125.00000,-0.06558,0.09750,2.48116
1150.00000,-0.06815,0.09951,2.49102
1175.00000,-0.07077,0.10146,2.50013
1200.00000,-0.07339,0.10338,2.50881
1225.00000,-0.07601,0.10528,2.51635
1250.00000,-0.07864,0.10716,2.52341
1275.00000,-0.08130,0.10902,2.52981
1300.00000,-0.08397,0.11087,2.53602
1325.00000,-0.08665,0.11271,2.54162
1350.00000,-0.08931,0.11450,2.54651
1375.00000,-0.09195,0.11627,2.55646
1400.00000,-0.09461,0.11802,2.56661
1425.00000,-0.09729,0.11974,2.57596
1450.00000,-0.09998,0.12142,2.58430
1475.00000,-0.10269,0.12310,2.59222
1500.00000,-0.10542,0.12475,2.59936
1525.00000,-0.10716,0.12590,2.60544
1550.00000,-0.10883,0.12690,2.56847
1575.00000,-0.11041,0.12801,2.53150
1600.00000,-0.11204,0.12917,2.49502
1625.00000,-0.11361,0.13039,2.45785
1650.00000,-0.11545,0.13196,2.42033
1675.00000,-0.11717,0.13352,2.38431
1700.00000,-0.11904,0.13530,2.34970
1725.00000,-0.12082,0.13717,2.31659
1750.00000,-0.12280,0.13942,2.28462
1775.00000,-0.12476,0.14176,2.25274
1800.00000,-0.12666,0.14416,2.22324
1825.00000,-0.12867,0.14687,2.19549
1850.00000,-0.13063,0.14967,2.16897
1875.00000,-0.13250,0.15251,2.14313
1900.00000,-0.13440,0.15555,2.11745
1925.00000,-0.13615,0.15850,2.09371
1950.00000,-0.13786,0.16147,2.09422
1975.00000,-0.13943,0.16421,2.09679
2000.00000,-0.14098,0.16687,2.09891
2025.00000,-0.14265,0.16969,2.10068
2050.00000,-0.14433,0.17254,2.10261
2075.00000,-0.14600,0.17538,2.10478
2100.00000,-0.14768,0.17821,2.10674
2125.00000,-0.14937,0.18104,2.10867
2150.00000,-0.15105,0.18387,2.11066
2175.00000,-0.15275,0.18669,2.11278
2200.00000,-0.15449,0.18959,2.11468
2225.00000,-0.15622,0.19247,2.10765
2250.00000,-0.15793,0.19539,2.09921
2275.00000,-0.15964,0.19835,2.09117
2300.00000,-0.16133,0.20133,2.08335
2325.00000,-0.16294,0.20424,2.07581
2350.00000,-0.16447,0.20702,2.06824
2375.00000,-0.16598,0.20980,2.06871
2400.00000,-0.16749,0.21257,2.07010
2425.00000,-0.16900,0.21532,2.07163
2450.00000,-0.17051,0.21807,2.07301
2475.00000,-0.17202,0.22081,2.07452
2500.00000,-0.17353,0.22355,2.07594
2525.00000,-0.17505,0.22629,2.07726
2550.00000,-0.17656,0.22902,2.07873
2575.00000,-0.17808,0.23175,2.08024
2600.00000,-0.17962,0.23448,2.08147
2625.00000,-0.18116,0.23720,2.08255
2650.00000,-0.18268,0.23992,2.08422
2675.00000,-0.18423,0.24265,2.08570
2700.00000,-0.18577,0.24537,2.08721
2725.00000,-0.18732,0.24808,2.08858
2750.00000,-0.18887,0.25080,2.08997
